id,temp_ambiente,umidade,carga_termica,setpoint,temp_fria,erro,peltier_pwm,fan_pwm,potencia_estimada,modo_operacao,estavel,temp_fria_prox
1436,24.61,61.1,22.71,10.99,19.28,-8.29,37.33,54.91,10.15,heating,0,18.66
1437,23.45,67.75,16.76,9.61,2.87,6.74,100.0,100.0,31.17,cooling,0,2.69
1438,27.49,47.81,22.98,8.64,2.81,5.83,100.0,100.0,30.74,cooling,0,2.4
1439,,,,11.51,21.28,-9.77,37.33,55.67,10.59,heating,0,20.6
1440,25.59,52.14,27.7,8.67,15.56,-6.89,37.33,57.34,12.53,heating,0,15.36
1441,25.44,61.03,13.53,7.97,10.74,-2.76,58.04,76.12,18.73,heating,0,10.77
1442,26.55,67.6,23.87,7.95,14.08,-6.13,40.21,55.16,15.41,heating,0,14.2
1443,24.38,53.49,16.54,10.37,9.78,0.6,75.25,92.18,20.37,hold,0,9.56
1444,21.16,39.65,29.89,10.53,14.52,-3.99,44.98,56.12,14.34,heating,0,14.24
1445,24.86,54.92,29.2,9.12,7.16,1.96,81.62,94.28,23.97,hold,0,7.21
1446,22.57,65.15,19.38,9.16,12.33,-3.17,53.0,66.19,18.64,heating,0,12.62
1447,22.84,62.25,20.15,9.23,-2.89,12.12,100.0,100.0,32.51,cooling,0,-3.0
1448,25.27,61.41,21.93,10.6,4.15,6.45,98.65,100.0,31.61,cooling,0,3.29
1449,26.69,55.94,11.46,8.1,4.24,3.86,86.39,98.9,25.51,cooling,0,3.3
1450,24.04,48.23,26.58,11.61,6.83,4.78,99.75,100.0,32.7,cooling,0,5.9
1451,24.66,62.08,23.03,8.76,2.11,6.66,98.02,100.0,27.35,cooling,0,2.56
1452,27.7,51.66,30.29,11.89,5.47,6.42,97.21,100.0,26.69,cooling,0,5.08
1453,24.51,74.96,18.21,8.56,-2.92,11.48,100.0,100.0,28.45,cooling,0,-2.31
1454,29.66,62.5,21.0,10.97,14.72,-3.75,47.39,64.41,15.15,heating,0,14.49
1455,25.22,53.62,15.82,8.77,9.32,-0.56,62.79,73.65,21.19,hold,0,8.89
1456,20.15,53.38,18.75,8.2,-4.55,12.74,100.0,100.0,25.05,cooling,0,-5.09
1457,25.63,57.38,17.72,11.39,2.89,8.5,100.0,100.0,33.65,cooling,0,2.3
1458,24.82,56.25,30.44,11.32,12.91,-1.59,57.03,71.42,18.37,hold,0,12.19
1459,26.8,66.72,20.54,9.49,5.39,4.11,100.0,100.0,27.86,cooling,0,4.24
1460,25.46,59.54,25.35,10.69,4.07,6.62,100.0,100.0,31.2,cooling,0,3.75
1461,23.69,52.45,22.4,10.11,9.39,0.72,69.85,81.95,24.14,hold,0,9.51
1462,21.32,72.69,17.21,11.3,12.97,-1.67,63.75,77.84,21.32,hold,0,13.72
1463,23.53,58.48,23.64,9.14,-2.25,11.39,100.0,100.0,33.2,cooling,0,-2.95
1464,22.14,64.04,28.12,9.98,14.73,-4.76,51.18,64.48,13.62,heating,0,14.19
1465,22.72,53.4,17.57,9.82,3.19,6.63,100.0,100.0,30.17,cooling,0,2.19
1466,25.27,60.9,29.35,9.29,9.88,-0.58,71.96,88.5,20.74,hold,0,10.03
1467,27.63,60.5,19.66,11.45,9.73,1.73,68.44,78.67,24.97,hold,0,9.81
1468,24.85,43.51,21.8,8.54,5.52,3.01,79.78,94.73,26.21,cooling,0,4.67
1469,21.38,73.66,27.72,8.47,1.28,7.19,100.0,100.0,36.69,cooling,0,0.23
1470,24.96,68.06,20.75,10.19,7.59,2.6,84.66,97.71,25.46,cooling,0,7.56
1471,26.6,55.03,24.84,10.51,23.93,-13.41,37.33,54.91,10.75,heating,0,23.8
1472,22.66,49.59,22.78,8.65,-1.61,10.26,100.0,100.0,30.71,cooling,0,-1.75
1473,23.7,60.78,25.38,9.44,24.5,-15.06,37.33,56.48,14.96,heating,0,23.67
1474,24.02,58.77,10.72,11.68,7.81,3.87,87.94,100.0,26.65,cooling,0,6.32
1475,22.28,60.85,13.93,8.86,10.33,-1.47,67.77,86.31,21.58,hold,0,9.46
1476,25.4,59.58,28.22,10.56,0.74,9.82,100.0,100.0,31.19,cooling,0,0.58
1477,23.73,62.01,30.68,10.85,3.44,7.41,100.0,100.0,31.08,cooling,0,3.9
1478,24.9,69.27,19.3,9.67,5.73,3.94,84.42,99.67,25.02,cooling,0,5.05
1479,22.06,62.49,23.19,11.64,1.09,10.55,100.0,100.0,30.73,cooling,0,1.65
1480,23.04,50.0,26.34,10.83,8.24,2.59,82.8,95.98,25.48,cooling,0,8.13
1481,25.56,68.62,28.67,9.71,6.55,3.16,82.51,93.99,25.74,cooling,0,5.41
1482,23.18,70.77,12.78,10.16,25.85,-15.7,37.33,54.91,14.09,heating,0,25.53
1483,27.75,82.43,19.45,10.65,0.06,10.59,100.0,100.0,34.52,cooling,0,0.05
1484,23.12,49.43,22.68,10.25,10.91,-0.66,68.74,85.81,19.94,hold,0,9.25
1485,24.48,59.98,28.73,11.4,12.15,-0.75,59.93,76.93,18.2,hold,0,12.12
1486,26.02,42.03,39.21,9.3,0.88,8.43,100.0,100.0,29.35,cooling,0,0.97
1487,20.9,62.37,23.29,9.08,15.9,-6.83,37.33,54.91,12.57,heating,0,15.83
1488,20.15,53.87,16.4,8.73,6.62,2.11,84.7,100.0,25.33,cooling,0,6.02
1489,20.66,72.95,26.97,8.02,-11.28,19.3,100.0,100.0,31.48,cooling,0,-11.73
1490,26.74,52.12,32.33,8.04,15.67,-7.63,37.33,54.91,14.41,heating,0,15.4
1491,22.79,45.06,25.25,11.37,0.48,10.89,100.0,100.0,25.95,cooling,0,-0.66
1492,29.57,54.46,19.33,10.6,1.07,9.53,100.0,100.0,31.98,cooling,0,0.3
1493,22.76,42.85,30.21,10.53,15.91,-5.39,43.38,57.26,13.09,heating,0,15.41
1494,24.39,63.9,28.5,10.34,7.06,3.28,88.09,100.0,28.35,cooling,0,6.58
1495,27.35,42.16,18.63,11.28,17.88,-6.59,52.97,69.61,15.1,heating,0,17.26
1496,28.36,58.32,26.85,9.8,20.38,-10.58,37.33,54.91,14.59,heating,0,19.73
1497,28.48,42.06,30.44,11.37,4.52,6.85,100.0,100.0,32.83,cooling,0,4.38
1498,26.62,55.63,31.52,9.31,16.81,-7.5,37.33,54.91,13.34,heating,0,16.82
1499,26.22,70.79,24.23,11.6,3.57,8.02,100.0,100.0,32.59,cooling,0,2.75
1500,25.28,60.88,22.53,10.68,29.12,-18.44,37.33,57.91,10.71,heating,0,28.93
1501,25.69,51.43,31.79,8.9,4.11,4.8,98.1,100.0,29.19,cooling,0,3.33
1502,22.79,57.86,17.55,10.14,18.8,-8.67,37.33,54.91,13.7,heating,0,18.54
1503,22.21,58.24,27.18,10.01,17.24,-7.23,37.33,54.91,10.66,heating,0,17.46
1504,23.98,61.75,16.62,8.42,12.73,-4.31,48.86,67.4,18.55,heating,0,12.17
1505,23.62,47.55,30.84,10.25,4.3,5.95,95.5,100.0,29.0,cooling,0,3.14
1506,23.0,62.67,23.11,9.14,8.74,0.4,72.76,89.64,23.83,hold,1,8.22
1507,25.51,37.22,32.03,8.08,-8.38,16.46,100.0,100.0,35.2,cooling,0,-9.39
1508,26.07,53.24,27.49,11.68,11.95,-0.27,68.81,86.31,20.23,hold,1,11.4
1509,24.18,54.33,17.48,10.45,13.02,-2.57,60.9,78.64,19.41,heating,0,12.49
1510,27.21,62.99,32.94,11.4,11.17,0.22,70.85,83.85,24.36,hold,0,9.55
1511,21.5,58.27,33.68,10.59,-15.39,25.98,100.0,100.0,32.9,cooling,0,-15.39
1512,23.57,47.25,29.77,9.31,-0.79,10.1,100.0,100.0,30.34,cooling,0,-1.4
1513,22.43,50.5,20.17,9.93,3.63,6.3,100.0,100.0,29.97,cooling,0,3.6
1514,19.92,59.63,22.83,10.59,12.52,-1.94,54.78,70.23,16.97,hold,0,12.23
1515,23.81,57.49,25.47,11.73,12.5,-0.77,67.44,81.09,24.13,hold,0,12.42
1516,23.72,53.63,20.51,8.89,8.57,0.32,78.16,96.82,23.89,hold,0,8.69
1517,27.29,54.39,34.5,11.39,15.46,-4.07,52.5,66.32,16.91,heating,0,15.11
1518,25.37,63.47,25.46,11.58,1.26,10.33,100.0,100.0,30.15,cooling,0,0.74
1519,21.76,54.1,8.83,10.57,15.25,-4.68,49.79,63.24,17.35,heating,0,14.09
1520,28.03,57.42,26.6,11.61,14.09,-2.48,59.89,77.89,19.28,heating,0,14.39
1521,26.65,74.85,22.59,9.47,13.26,-3.79,54.82,76.01,15.44,heating,0,12.9
1522,25.26,47.11,24.18,11.7,8.47,3.23,76.02,87.81,21.87,cooling,0,7.55
1523,23.5,43.8,22.47,10.7,25.68,-14.99,37.33,54.91,10.15,heating,0,25.64
1524,21.9,64.15,29.33,8.04,14.25,-6.21,43.98,67.23,12.53,heating,0,12.87
1525,23.18,52.86,31.16,11.52,1.75,9.76,100.0,100.0,32.59,cooling,0,0.96
1526,26.36,55.64,26.27,9.82,12.15,-2.34,60.33,75.52,21.75,heating,0,12.29
1527,28.1,52.07,22.64,9.72,16.46,-6.74,37.33,54.91,13.57,heating,0,16.1
1528,27.35,56.09,24.38,10.15,5.0,5.15,90.75,100.0,29.33,cooling,0,4.18
1529,22.92,70.44,24.73,8.47,19.34,-10.87,37.33,54.91,11.95,heating,0,18.83
1530,21.55,64.29,19.93,9.76,13.3,-3.54,53.3,71.7,18.54,heating,0,11.92
1531,24.3,64.76,28.0,11.21,-10.0,21.21,100.0,100.0,31.57,cooling,0,-9.95
1532,20.13,47.17,27.31,7.93,12.59,-4.66,43.58,57.33,17.68,heating,0,12.25
1533,24.69,49.21,33.62,8.97,6.56,2.41,89.24,100.0,27.58,cooling,0,5.89
1534,23.67,36.18,31.95,7.88,14.62,-6.74,38.05,54.91,15.1,heating,0,14.29
1535,22.97,51.85,20.62,9.54,18.1,-8.56,37.33,54.91,13.95,heating,0,17.83
1536,20.51,65.49,29.41,10.8,11.7,-0.9,69.49,87.13,23.32,hold,0,11.51
1537,25.11,62.09,19.07,11.08,24.27,-13.19,37.33,54.91,10.15,heating,0,23.89
1538,22.83,56.39,28.68,11.67,8.5,3.17,86.02,97.35,28.66,cooling,0,7.25
1539,21.44,57.93,21.6,10.32,15.37,-5.06,46.05,61.87,14.56,heating,0,15.32
1540,17.73,52.78,18.64,8.89,16.91,-8.02,37.33,54.91,11.31,heating,0,16.8
1541,23.93,59.68,26.26,11.59,9.2,2.39,77.81,89.08,21.38,cooling,0,8.82
1542,27.85,64.01,9.0,10.99,16.69,-5.7,45.29,62.2,14.58,heating,0,17.0
1543,27.61,45.63,14.39,10.18,4.95,5.23,95.05,100.0,29.58,cooling,0,4.46
1544,22.99,60.41,23.58,10.67,6.42,4.25,90.85,100.0,25.65,cooling,0,6.4
1545,22.68,65.3,25.1,11.59,-1.19,12.78,100.0,100.0,28.05,cooling,0,-1.01
1546,25.01,54.9,22.46,10.73,12.09,-1.36,64.53,80.94,21.33,hold,0,12.0
1547,21.81,63.51,15.4,9.35,12.81,-3.46,45.55,64.12,16.41,heating,0,12.16
1548,24.65,79.83,19.84,10.74,20.11,-9.38,37.33,54.91,12.58,heating,0,19.76
1549,25.66,57.29,26.9,8.03,16.79,-8.76,37.33,54.91,14.5,heating,0,17.22
1550,26.66,61.14,28.02,9.42,7.59,1.83,78.13,94.82,24.27,hold,0,6.45
1551,23.77,52.4,24.53,9.5,-0.04,9.55,100.0,100.0,30.89,cooling,0,-0.76
1552,23.55,59.5,31.38,8.54,13.73,-5.19,45.23,60.35,12.74,heating,0,13.3
1553,22.08,61.65,26.94,7.96,19.53,-11.56,37.33,54.91,10.15,heating,0,18.77
1554,22.19,59.6,20.25,8.41,16.49,-8.08,37.33,54.91,15.91,heating,0,16.66
1555,23.5,50.23,22.98,10.5,19.3,-8.8,37.33,54.91,14.46,heating,0,19.2
1556,24.79,59.69,16.43,11.1,8.22,2.88,91.14,100.0,25.56,cooling,0,7.28
1557,25.98,69.39,23.99,11.84,6.04,5.8,100.0,100.0,31.31,cooling,0,5.74
1558,22.24,61.56,31.11,9.26,3.73,5.53,96.86,100.0,29.86,cooling,0,3.05
1559,27.24,65.53,28.62,10.28,9.55,0.73,68.02,82.04,20.86,hold,0,8.78
1560,23.4,56.27,32.81,11.64,9.36,2.28,89.74,100.0,27.1,cooling,0,8.39
1561,23.94,63.89,22.85,8.54,11.8,-3.26,52.53,72.08,17.52,heating,0,11.73
1562,22.36,60.26,32.48,10.75,8.92,1.83,76.79,94.08,25.67,hold,0,8.89
1563,18.71,50.76,23.49,10.91,8.89,2.02,71.4,82.68,23.23,cooling,0,8.13
1564,25.92,60.56,33.21,8.23,3.39,4.84,95.88,100.0,29.52,cooling,0,3.15
1565,25.6,50.44,24.49,11.33,18.08,-6.75,37.33,56.1,11.88,heating,0,18.65
1566,23.38,53.21,28.75,11.14,10.68,0.45,64.7,80.12,22.28,hold,0,9.66
1567,24.14,59.56,33.23,8.0,8.54,-0.53,69.6,81.15,22.81,hold,0,8.33
1568,25.11,60.39,23.49,8.24,3.64,4.6,90.49,100.0,28.29,cooling,0,3.58
1569,20.58,48.92,25.9,8.07,-1.36,9.43,100.0,100.0,30.93,cooling,0,-1.97
1570,22.84,66.24,32.15,9.22,21.21,-12.0,37.33,55.31,12.89,heating,0,21.49
1571,25.72,62.52,23.84,9.92,14.77,-4.85,43.55,58.6,13.13,heating,0,15.66
1572,21.26,52.66,16.91,10.01,-3.85,13.86,100.0,100.0,32.64,cooling,0,-4.18
1573,24.63,46.23,37.14,8.95,16.55,-7.61,38.35,55.82,10.35,heating,0,16.22
1574,21.03,56.98,21.88,11.53,17.92,-6.38,37.33,54.91,11.38,heating,0,18.09
1575,25.01,54.66,25.55,9.35,11.09,-1.74,57.66,70.21,19.52,hold,0,11.22
1576,23.91,58.97,31.37,8.05,23.69,-15.64,37.33,54.91,10.15,heating,0,22.07
1577,20.47,55.3,21.07,9.08,11.88,-2.81,49.07,65.07,12.57,heating,0,11.56
1578,26.53,42.6,18.73,10.01,-2.08,12.09,100.0,100.0,31.13,cooling,0,-2.71
1579,22.39,55.1,26.1,9.51,13.15,-3.64,60.7,80.72,15.82,heating,0,12.93
1580,22.22,55.74,14.15,8.97,12.12,-3.15,57.07,76.47,15.52,heating,0,11.66
1581,24.43,62.99,22.94,8.4,4.87,3.53,90.82,100.0,29.76,cooling,0,4.31
1582,26.49,52.71,26.05,11.16,14.93,-3.77,55.5,66.96,17.24,heating,0,14.18
1583,21.78,71.06,23.04,11.87,-4.23,16.1,100.0,100.0,33.57,cooling,0,-4.34
1584,24.12,43.34,15.61,9.19,18.5,-9.3,37.33,56.1,10.15,heating,0,19.07
1585,24.92,68.22,33.93,9.4,2.52,6.88,100.0,100.0,30.81,cooling,0,1.55
1586,25.5,56.37,25.22,10.35,1.61,8.75,100.0,100.0,31.8,cooling,0,0.39
1587,24.37,64.74,32.98,10.76,9.06,1.7,74.08,90.5,20.88,hold,0,8.63
1588,23.19,58.72,23.1,9.45,13.73,-4.29,52.45,67.61,18.8,heating,0,13.38
1589,22.19,66.9,19.48,11.51,11.43,0.08,65.35,78.25,21.63,hold,1,11.58
1590,24.18,55.11,26.19,10.12,3.68,6.44,100.0,100.0,27.78,cooling,0,2.48
1591,21.65,49.62,23.36,9.68,5.7,3.98,74.48,90.04,23.27,cooling,0,5.01
1592,17.62,69.07,17.74,10.47,0.34,10.13,100.0,100.0,31.77,cooling,0,-1.39
1593,24.94,57.22,33.2,11.7,8.11,3.59,84.74,97.08,25.24,cooling,0,8.29
1594,25.96,59.81,20.99,11.06,19.22,-8.16,37.33,54.91,10.15,heating,0,19.11
1595,18.84,67.63,13.87,8.03,9.99,-1.96,62.14,77.27,20.2,hold,0,9.32
1596,21.79,50.13,32.38,9.21,17.38,-8.17,37.33,54.91,16.62,heating,0,16.43
1597,25.34,62.7,21.67,9.76,22.47,-12.71,37.33,54.91,11.43,heating,0,21.54
1598,28.48,53.55,21.07,9.13,5.0,4.13,95.85,100.0,32.89,cooling,0,4.72
1599,24.04,57.08,14.31,10.68,8.43,2.25,91.78,100.0,27.03,cooling,0,7.28
1600,22.4,58.66,34.79,11.19,28.59,-17.4,37.33,54.91,12.63,heating,0,28.15
1601,23.59,46.52,17.09,10.81,22.38,-11.57,37.33,56.18,13.74,heating,0,23.05
1602,26.99,52.09,24.96,11.85,-4.27,16.12,100.0,100.0,30.98,cooling,0,-4.82
1603,22.58,68.53,29.95,8.97,13.34,-4.37,45.5,55.86,14.06,heating,0,12.59
1604,22.25,64.94,27.08,11.39,10.03,1.35,80.57,94.13,26.62,hold,0,9.66
1605,22.94,57.62,24.27,10.95,17.1,-6.14,37.33,54.91,15.98,heating,0,16.23
1606,21.91,59.98,14.68,9.33,3.66,5.67,96.24,100.0,30.47,cooling,0,3.92
1607,24.26,55.83,19.89,10.82,2.85,7.97,100.0,100.0,29.97,cooling,0,2.98
1608,27.53,68.57,25.72,8.29,4.25,4.04,86.68,100.0,26.62,cooling,0,3.77
1609,24.69,56.55,20.02,11.04,5.14,5.9,100.0,100.0,36.04,cooling,0,4.08
1610,23.44,59.89,25.81,10.01,17.0,-6.99,37.57,54.91,12.54,heating,0,16.54
1611,23.35,66.95,28.6,9.05,-0.07,9.11,100.0,100.0,29.81,cooling,0,-0.75
1612,20.58,52.1,30.24,10.51,4.71,5.8,99.85,100.0,28.66,cooling,0,4.22
1613,25.92,70.13,17.46,10.45,-5.27,15.72,100.0,100.0,27.35,cooling,0,-5.12
1614,23.82,46.28,37.45,8.71,18.64,-9.93,37.33,54.91,12.93,heating,0,17.85
1615,23.6,70.68,29.1,7.99,20.9,-12.91,37.33,55.6,13.51,heating,0,21.08
1616,30.95,55.22,24.61,9.61,7.23,2.38,78.6,94.35,23.79,cooling,0,7.23
1617,24.64,56.23,30.98,10.16,7.48,2.68,86.38,100.0,26.88,cooling,0,6.71
1618,22.35,43.51,38.43,11.39,13.91,-2.51,53.14,66.49,14.6,heating,0,13.0
1619,23.06,54.59,16.22,11.6,22.64,-11.04,37.33,54.91,12.46,heating,0,22.33
1620,,,,10.0,13.52,-3.53,41.93,58.68,14.54,heating,0,12.83
1621,24.24,53.41,10.73,10.9,4.07,6.83,100.0,100.0,29.93,cooling,0,3.98
1622,20.85,57.04,25.75,9.64,-3.81,13.45,100.0,100.0,34.38,cooling,0,-4.88
1623,25.99,65.49,26.75,10.87,0.5,10.37,100.0,100.0,29.33,cooling,0,0.28
1624,22.53,59.7,24.39,8.69,10.66,-1.96,55.43,72.23,18.2,hold,0,10.3
1625,28.07,60.48,20.8,9.36,4.43,4.93,95.2,100.0,31.26,cooling,0,3.67
1626,26.34,49.64,12.65,10.42,11.7,-1.28,62.89,80.24,19.71,hold,0,11.31
1627,23.01,51.3,26.8,7.94,5.3,2.64,91.56,100.0,28.09,cooling,0,5.28
1628,26.78,71.99,33.12,10.77,0.98,9.79,100.0,100.0,28.14,cooling,0,-0.1
1629,24.14,52.42,21.17,11.23,-0.03,11.26,100.0,100.0,33.71,cooling,0,-0.76
1630,25.85,70.89,27.19,9.47,23.39,-13.91,37.33,54.91,11.86,heating,0,22.69
1631,25.05,56.22,15.46,9.67,17.63,-7.96,37.33,54.91,13.27,heating,0,17.39
1632,22.14,58.12,27.29,11.29,24.83,-13.53,37.33,54.91,13.54,heating,0,24.06
1633,22.59,66.36,22.32,10.99,14.65,-3.66,37.33,54.91,10.94,heating,0,13.55
1634,26.24,67.92,20.17,9.03,6.35,2.67,90.12,100.0,27.64,cooling,0,5.32
1635,23.26,57.24,20.18,9.17,21.34,-12.17,37.33,54.91,14.87,heating,0,21.83
1636,23.11,55.1,22.32,10.6,9.75,0.85,76.86,95.71,21.82,hold,0,9.37
1637,21.91,57.67,26.85,10.13,11.92,-1.78,58.04,73.38,22.67,hold,0,11.64
1638,24.91,60.71,16.96,8.52,9.66,-1.14,66.43,82.15,19.44,hold,0,9.16
1639,28.49,64.98,22.3,9.12,-15.17,24.28,100.0,100.0,28.64,cooling,0,-15.32
1640,21.66,58.13,24.38,11.49,23.75,-12.26,37.33,54.91,12.46,heating,0,23.12
1641,24.04,62.88,18.2,10.64,14.23,-3.59,47.44,62.87,19.65,heating,0,14.21
1642,27.07,70.75,35.11,11.83,12.85,-1.02,72.5,89.87,18.93,hold,0,12.46
1643,23.82,61.04,19.64,10.95,9.5,1.45,69.41,82.39,21.54,hold,0,8.51
1644,24.98,60.51,20.71,11.66,11.43,0.23,77.31,97.32,25.15,hold,0,11.05
1645,21.67,46.37,18.91,8.74,4.92,3.82,89.27,100.0,27.85,cooling,0,3.14
1646,24.92,37.79,35.12,10.97,15.3,-4.33,45.9,58.18,15.53,heating,0,15.24
1647,23.58,61.1,27.85,7.95,-1.15,9.1,100.0,100.0,29.56,cooling,0,-2.36
1648,26.14,57.37,19.15,10.57,11.62,-1.05,68.39,90.83,20.32,hold,0,11.18
1649,26.58,54.13,31.08,9.76,14.83,-5.07,51.46,62.73,16.14,heating,0,13.95
1650,29.64,59.98,25.79,9.26,8.33,0.93,76.23,92.81,21.61,hold,0,8.0
1651,25.25,57.63,26.12,11.34,13.2,-1.86,56.23,70.26,17.78,hold,0,13.17
1652,24.7,66.81,22.61,11.3,1.55,9.75,100.0,100.0,30.22,cooling,0,1.77
1653,24.41,58.76,20.24,7.96,1.77,6.19,100.0,100.0,30.06,cooling,0,0.45
1654,23.22,52.33,26.59,10.32,12.05,-1.73,68.07,81.91,22.06,hold,0,12.08
1655,24.73,65.74,21.44,9.35,15.83,-6.48,42.13,60.49,10.15,heating,0,15.65
1656,23.35,56.42,35.23,9.54,-6.0,15.54,100.0,100.0,30.54,cooling,0,-6.64
1657,24.36,62.16,17.21,11.21,14.49,-3.28,57.1,72.3,22.77,heating,0,14.5
1658,26.86,54.41,33.59,9.12,5.39,3.73,94.44,100.0,27.16,cooling,0,4.75
1659,21.8,53.08,23.97,11.66,8.38,3.28,84.11,97.34,28.81,cooling,0,8.17
1660,26.47,58.75,26.37,8.59,-1.42,10.02,100.0,100.0,31.11,cooling,0,-2.36
1661,26.86,58.2,29.49,10.53,2.75,7.79,100.0,100.0,29.79,cooling,0,1.91
1662,23.73,61.8,20.94,10.57,18.29,-7.72,37.33,54.91,10.15,heating,0,18.5
1663,19.36,56.03,29.67,8.88,10.31,-1.43,57.59,76.2,18.56,hold,0,10.66
1664,22.66,43.92,8.81,9.18,6.76,2.42,78.49,93.16,27.45,cooling,0,6.27
1665,26.82,54.76,20.42,11.23,9.03,2.19,93.39,100.0,28.24,cooling,0,7.06
1666,23.94,64.23,19.22,10.93,14.21,-3.28,54.28,73.87,17.12,heating,0,13.76
1667,21.81,55.8,17.3,9.19,13.8,-4.6,48.79,66.33,17.66,heating,0,13.48
1668,22.89,56.2,23.36,10.02,9.39,0.63,67.03,80.48,21.79,hold,0,8.87
1669,25.82,65.71,26.87,8.12,19.37,-11.26,37.33,54.91,10.15,heating,0,19.3
1670,25.18,52.6,28.72,8.71,18.33,-9.62,37.33,54.91,12.4,heating,0,17.85
1671,23.47,46.19,26.03,9.82,13.56,-3.74,58.48,76.33,21.57,heating,0,13.6
1672,23.19,56.86,20.73,8.22,10.5,-2.28,60.26,71.63,19.01,heating,0,9.56
1673,23.14,54.36,26.78,11.26,15.65,-4.39,51.04,68.07,10.83,heating,0,15.91
1674,21.98,50.64,25.35,10.76,12.72,-1.96,63.89,75.65,20.94,hold,0,13.04
1675,27.51,56.75,30.09,11.66,19.1,-7.44,37.33,54.91,11.8,heating,0,18.44
1676,23.29,61.89,29.16,10.66,17.72,-7.06,41.62,56.67,10.15,heating,0,16.96
1677,26.64,58.03,24.8,11.65,1.32,10.33,100.0,100.0,27.64,cooling,0,1.04
1678,27.31,60.47,19.38,10.1,0.75,9.35,100.0,100.0,32.95,cooling,0,-0.32
1679,26.17,72.1,20.81,10.28,4.03,6.25,100.0,100.0,29.54,cooling,0,3.23
1680,23.05,55.45,21.41,11.8,18.38,-6.58,37.33,56.71,10.38,heating,0,18.65
1681,24.87,60.25,22.78,10.45,-3.45,13.9,100.0,100.0,30.93,cooling,0,-3.51
1682,23.94,54.17,26.19,7.99,13.41,-5.41,37.33,54.91,10.91,heating,0,14.23
1683,22.02,51.57,28.8,10.78,13.13,-2.35,64.07,75.91,20.42,heating,0,12.75
1684,24.7,53.58,24.32,11.51,19.97,-8.46,37.33,54.91,11.79,heating,0,19.39
1685,21.42,54.4,24.71,11.07,11.57,-0.5,56.34,68.09,15.5,hold,0,11.23
1686,26.58,60.88,25.46,10.22,-1.45,11.67,100.0,100.0,29.98,cooling,0,-1.97
1687,22.98,76.23,21.61,10.57,1.83,8.74,100.0,100.0,31.89,cooling,0,1.18
1688,24.43,52.57,19.22,11.85,-0.08,11.93,100.0,100.0,31.08,cooling,0,-0.6
1689,24.61,54.88,14.37,8.23,5.43,2.8,92.41,100.0,28.56,cooling,0,4.42
1690,23.43,57.61,20.56,10.55,8.47,2.09,80.97,95.05,29.16,cooling,0,8.1
1691,25.27,61.16,27.38,9.01,0.07,8.94,100.0,100.0,32.46,cooling,0,-1.13
1692,22.95,60.13,20.51,10.44,22.6,-12.16,37.33,54.91,13.9,heating,0,21.88
1693,25.89,68.01,23.23,10.31,-1.3,11.61,100.0,100.0,30.67,cooling,0,-1.82
1694,21.06,39.37,27.34,8.49,21.54,-13.05,37.33,54.91,12.64,heating,0,20.03
1695,24.27,39.67,27.66,8.7,20.16,-11.46,37.33,56.36,11.34,heating,0,20.26
1696,28.22,54.27,18.32,10.37,17.71,-7.34,37.33,54.91,13.75,heating,0,16.52
1697,21.81,66.57,30.44,8.39,4.1,4.29,91.55,100.0,28.24,cooling,0,3.87
1698,22.51,46.01,31.2,8.94,12.96,-4.02,39.67,58.96,13.35,heating,0,12.11
1699,25.11,34.88,18.02,11.23,-0.89,12.12,100.0,100.0,31.32,cooling,0,-1.57
1700,24.38,62.51,19.81,9.18,17.82,-8.63,37.33,54.91,12.16,heating,0,17.84
1701,24.75,59.98,31.58,9.83,9.4,0.43,74.06,88.9,29.09,hold,1,10.06
1702,25.06,49.68,23.76,11.65,6.53,5.12,100.0,100.0,29.67,cooling,0,5.96
1703,25.37,50.49,11.66,8.78,-0.43,9.22,100.0,100.0,29.65,cooling,0,-1.91
1704,26.41,50.61,16.45,9.44,-11.15,20.59,100.0,100.0,32.39,cooling,0,-10.92
1705,24.88,58.95,23.16,10.31,1.15,9.16,100.0,100.0,29.81,cooling,0,0.51
1706,23.46,53.26,17.83,10.91,19.54,-8.64,37.33,54.91,11.62,heating,0,19.28
1707,25.46,61.91,22.21,11.49,6.59,4.91,100.0,100.0,28.83,cooling,0,6.24
1708,28.13,36.06,24.81,11.55,8.58,2.97,90.58,100.0,29.16,cooling,0,6.95
1709,23.7,51.49,33.16,10.99,15.63,-4.64,47.63,63.09,16.3,heating,0,15.32
1710,21.87,49.41,22.92,8.79,25.47,-16.68,37.33,54.91,11.57,heating,0,24.82
1711,26.4,56.12,30.88,7.97,21.36,-13.39,37.33,54.91,13.63,heating,0,21.7
1712,23.73,53.95,32.96,9.41,1.72,7.7,100.0,100.0,27.28,cooling,0,1.52
1713,19.25,64.26,33.0,8.44,-6.58,15.02,100.0,100.0,29.59,cooling,0,-7.88
1714,25.84,43.75,26.28,10.73,30.2,-19.48,37.33,54.91,11.86,heating,0,30.38
1715,22.82,58.45,13.15,10.53,29.43,-18.9,37.33,54.91,10.15,heating,0,29.15
1716,23.79,62.41,27.31,8.05,11.64,-3.59,49.45,56.1,12.34,heating,0,10.62
1717,24.71,72.43,30.74,11.23,-0.83,12.07,100.0,100.0,30.38,cooling,0,-1.29
1718,24.41,54.38,24.15,8.87,18.27,-9.4,37.33,54.91,13.59,heating,0,18.53
